row_id	name	original_type	canonical_type	changed	needs_review	decided_via	review_reason	llm_canonical	llm_agree	llm_concern_theme	llm_reason	llm_suggested_new_canonical
493	סאַן פּאָולאַ יידישער געזעלשאַפט	Organization	Jewish political bodies	yes		pi_override	pi_decision:sao_paulo_jewish_political					
494	ווינער דייטשן פאָלקס-טעאַטער	Theatre	Theatre			tag						
495	דרוקעריי פון ראָם	Publisher	Publisher			tag						
496	אַקטיאָרן-פאַריין (בוענאָס איירעס)					tag						
497	באַלאַגעניידען	Theatre	Theatre			tag						
498	הכל הבל	Theatre	Theatre			tag						
499	יידישן מלוכה-טעאַטער אין יאָס	Theatre	Theatre			tag						
500	ריגער יידישן מלוכה-טעאַטער	Theatre	Theatre			tag						
501	מינסקער יידישן מלוכה-טעאַטער	Theatre	Theatre			tag						
502	בוקאַרעשטער יידישן מלוכה-טעאַטער	Theatre	Theatre			tag						
503	צאָלמאַן	Troupe	Traveling Company	yes		tag						
504	העבראיקאַ	Theatre	Theatre			tag						
505	יאָסער יידישן מלוכה-טעאַטער	Theatre	Theatre			tag						
506	ביראָ ביאָזשאַנער יידישן מלוכה-טעאַטער	Theatre	Theatre			tag						
507	נאָוואָשטשי	Theatre	Theatre			tag						
508	ווילנער דרוקער-פאַריין	Union	Theatre-related Society/ Union	yes		id_override	pi_dilemma:vilna_printers_union_trade_or_theatre					
509	ווערדי-טעאַטער	Theatre	Theatre			tag						
510	מאָלדעוואָנישער יידישער מלוכה-טעאַטער	Theatre	Theatre			tag						
511	"""וויסקאָנסין פלעיערס"""	troupe	Traveling Company	yes		tag						
512	"""ייד. דראָמ. ליט. געזעל."""	theatre	Theatre	yes		tag						
513	"""49טע סטריט""-טעאַטער"	theatre	Theatre	yes		tag						
514	'אָפּאָלאַ'-טעאַטער	theatre	Theatre	yes		tag						
515	קיעווער יידישן מלוכה-טעאַטער	theatre	Theatre	yes		tag						
516	עליזעום	theatre	Theatre	yes		tag						
517	ווילנער פילהאַרמאָניע	theatre	Theatre	yes		tag						
518	קאָוונער יידישן מלוכה-טעאַטער	theatre	Theatre	yes		tag						
519	ווילנער יידישן מלוכה-טעאַטער	theatre	Theatre	yes		tag						
520	לאָנדייל-טעאַטער	theatre	Theatre	yes		tag						
521	כאַרבינער טרופּע	troupe	Traveling Company	yes		tag						
522	גאָלדענע פונקען					tag						
523	טרופּע פֿון טרילינג	troupe	Traveling Company	yes		tag						
524	וואָנדערטרופּע	troupe	Traveling Company	yes		tag						
525	לוואָווער יידישן מלוכה-טעאַטער	theatre	Theatre	yes		tag						
526	אָדאָן-טעאַטער	theatre	Theatre	yes		tag						
527	אוראַניאַ-טעאַטער	theatre	Theatre	yes		tag						
528	רענד-טעאַטער	theatre	Theatre	yes		tag						
529	קאָרט-טעאַטער	theatre	Theatre	yes		tag						
530	בר אילן אוניווערזיטעט	school	Education	yes		tag						
531	טרופּע פֿון קאַדיש-כאַש	troupe	Traveling Company	yes		tag						
532	יאָסער אָפּערע	theatre	Theatre	yes		tag						
533	מעלצערס טרופּע	troupe	Traveling Company	yes		tag						
534	וואַרשעווער יידישן מלוכה-טעאַטער	theatre	Theatre	yes		tag						
535	וויניצער יידישן מלוכה-טעאַטער	theatre	Theatre	yes		tag						
536	ריגער יידישן מעוטים-טעאַטער	theatre	Theatre	yes		tag						
537	ווייטעבסקער יידישן מלוכה-טעאַטער	theatre	Theatre	yes		tag						
538	זשיטאָמירער יידישן מלוכה-טעאַטער	theatre	Theatre	yes		tag						
539	ביאַליסטאָקער יידישן מלוכה-טעאַטער	theatre	Theatre	yes		tag						
540	אוקראַאינישער יידישער מלוכה-טעאַטער	theatre	Theatre	yes		tag						
541	ווילנער יידישן פֿאָלקס-טעאַטער	theatre	Theatre	yes		tag						
542	טרופּע פֿון געליס	troupe	Traveling Company	yes		tag						
543	מאָסקווער יידישן מלוכה-טעאַטער	theatre	Theatre	yes		tag						
544	לעמבערגער יידישן מלוכה-טעאַטער	theatre	Theatre	yes		tag						
545	עבעלס טרופּע	troupe	Traveling Company	yes		tag						
546	יידישן מלוכה-טעאַטער פֿון פּוילן	theatre	Theatre	yes		tag						
547	באַוועגלעכן יידישן מלוכה-טעאַטער	theatre	Theatre	yes		tag						
548	קעשענעווער יידישן מלוכה-טעאַטער	theatre	Theatre	yes		tag						
549	פֿראָממער פּאָבלישינג קאָמפּאַני	publisher	Publisher	yes		tag						
550	סאָוויעטישן יידישן מלוכה-טעאַטער	theatre	Theatre	yes		tag						
551	ווילנער טרופּע	troupe	Traveling Company	yes		tag						
552	גאָרדן-טעאַטער	theatre	Theatre	yes		tag						
553	געיטי-טעאַטער	theatre	Theatre	yes		tag						
554	די לאָדזשער טרופּע	troupe	Traveling Company	yes		tag						
555	קעמי-טעאַטער	theatre	Theatre	yes		tag						
556	רעווי-טעאַטער	theatre	Theatre	yes		tag						
557	סעוואָי-טעאַטער	theatre	Theatre	yes		tag						
558	מאָסקווער פילהאַרמאָניע	school	Musical organization	yes		id_override						
559	ראָזענזאַלס טרופּע	troupe	Traveling Company	yes		tag						
560	יונג טעאַטער	theatre	Theatre	yes		tag						
561	בערלינער אוניווערזיטעט	school	Education	yes		tag						
562	כאַרקאָווער ערשטן יידישן מלוכה-טעאַטער	theatre	Theatre	yes		tag						
563	טרופּע פֿון קאָרש-טעאַטער	troupe	Traveling Company	yes		tag						
564	דער יודישער פּאָק					tag						
565	לאָנדאָנער יידישן פֿאָלקס-טעאַטער	theatre	Theatre	yes		tag						
566	יאָוועלירס טרופּע	troupe	Traveling Company	yes		tag						
567	רומענישן יידישן מלוכהטעאַטער	theatre	Theatre	yes		tag						
568	יאָווילערס טרופּע	troupe	Traveling Company	yes		tag						
569	טשערנאָוויצער יידישן מלוכה טעאַטער	theatre	Theatre	yes		tag						
570	ווייסרוסישן פֿאָלקס-טעאַטער	theatre	Theatre	yes		tag						
571	ווילנער יידישן אָפּערע-טעאַטער	theatre	Theatre	yes		tag						
572	דער יודישער טעלעגראף					tag						
573	ריגער מלוכה-טעאַטער	theatre	Theatre	yes		tag						
574	ערשטן קיעווער יידישן מלוכה-טעאַטער	theatre	Theatre	yes		tag						
575	כאַרקאָווער יידישן טעאַטער	theatre	Theatre	yes		tag						
576	בוקאַרעסטער יידישן דראַמאַטישן טעאַטער	theatre	Theatre	yes		tag						
577	מוסטער טעאַטער	theatre	Theatre	yes		tag						
578	טרופּע פֿון יאָוועליר	troupe	Traveling Company	yes		tag						
579	נענקערס טרופּע	troupe	Traveling Company	yes		tag						
580	"טעאַטער „מיידים"""					tag						
581	טעאַטער קאָמיקאַ	theatre	Theatre	yes		tag						
582	ראָזענבלומס טרופּע	troupe	Traveling Company	yes		tag						
583	זינלערס טרופּע	troupe	Traveling Company	yes		tag						
584	וויניצער זשיטאָמירער יידישן מלוכה-טעאַטער					tag						
585	וואַרשעווער אוניווערזיטעט	school	Education	yes		tag						
586	קעשעניעווער פילהאַרמאָניע	theatre	Theatre	yes		tag						
587	קאָוונער אוניווערזיטעט	school	Education	yes		tag						
588	ווינער אוניווערזיטעט	school	Education	yes		tag						
589	קראָקעווער אוניווערזיטעט	school	Education	yes		tag						
590	באָזעלער אוניווערזיטעט	school	Education	yes		tag						
591	מאָלדאָוואַנישן מלוכה-טעאַטער	theatre	Theatre	yes		tag						
592	אוקראַאינישן יידישן מלוכה-טעאַטער	theatre	Theatre	yes		tag						
593	ווייסרוסישן יידישן מלוכה-טעאַטער	theatre	Theatre	yes		tag						
594	אַלאוקראַאינישן מלוכה-טעאַטער	theatre	Theatre	yes		tag						
595	קיעוור אוניווערזיטעט	school	Education	yes		tag						
596	טרופּע פֿון עסקין	troupe	Traveling Company	yes		tag						
597	טשערנאָוויצער יידישער מלוכה-טעאַטער	theatre	Theatre	yes		tag						
598	יידישן מלוכה-טעאַטער א'פ פֿון אַזראַ	theatre	Theatre	yes		tag						
599	יידישער מלוכה-טעאַטער אויפֿן נאָמען פֿון אסתר-רחל קאמינסקאַ	theatre	Theatre	yes		tag						
