row_id	name	original_type	canonical_type	changed	needs_review	decided_via	review_reason	llm_canonical	llm_agree	llm_concern_theme	llm_reason	llm_suggested_new_canonical
ORG-C00238	פֿאָלקס-שול	school	Education	yes		tag						
ORG-C02051	טרופּע פֿון „דראַנאָוו“	troupe	Traveling Company	yes		tag						
ORG-C02052	טרופּע פֿון סאַנדלער	troupe	Traveling Company	yes		tag						
ORG-C02053	טרופּע פֿון ליפּמאַן	troupe	Traveling Company	yes		tag						
ORG-C02054	טרופּע פֿון האָרט	troupe	Traveling Company	yes		tag						
ORG-C02055	טרופּע פֿון קאַדיש-כאַש	troupe	Traveling Company	yes		tag						
ORG-C00413	רוסישן דראַמאַטישן טעאַטער	theatre	Theatre	yes		tag						
ORG-C02056	סווערדלאָווסקער פֿילהאַרמאָניע	theatre	Theatre	yes		tag						
ORG-C01387	יידישן טעאַטער	theatre	Theatre	yes		tag						
ORG-C01576	יידישן מלוכה-טעאַטער פֿון פּוילן	theatre	Theatre	yes		tag						
ORG-C00170	פּאָליטעכניקום	school	Education	yes		tag						
ORG-C02057	נאַציאָנאַלן מעקסיקאַנער אוניווערזיטעט	school	Education	yes		tag						
ORG-C02058	מעקסיקאַנער בילדונגס-מיניסטעריום	publisher	Publisher	yes		tag						
ORG-C00970	איקוף	publisher	Heritage Institution	yes		named_entity		Heritage Institution	yes	agree	Policy explicitly maps IKUF to Heritage Institution, even when acting as a publisher.	
ORG-C02059	על נאַסיאָנאַל	newspaper	Journals/ Newspapers	yes		tag						
ORG-C02060	על דיאַ	newspaper	Journals/ Newspapers	yes		tag						
ORG-C01741	האַמער	newspaper	Journals/ Newspapers	yes		tag						
ORG-C02061	אינדעפּענדענט דראַמאָטיק קלוב	theatre	Theatre	yes		tag						
ORG-C01679	דריטן סטריט טעאַטער	theatre	Theatre	yes		tag						
ORG-C02062	נייטאן גאָלדבערג	troupe	Traveling Company	yes		tag						
ORG-C00390	לענאָקס-טעאַטער	theatre	Theatre	yes		tag						
ORG-C01903	האַנדלס-שול	school	Education	yes		tag						
ORG-C02063	"וואַרשעווער „לינת הצדק"""	organization	Welfare/Aid organization	yes		llm_verified	llm:shallow_keyword_missed_cue	Welfare/Aid organization	no	shallow_keyword_missed_cue	Linas Hatzedek is a traditional Jewish mutual aid and medical welfare society, fitting the Welfare/Aid organization category.	
ORG-C00629	טרופּע פֿון מ. ד. וואַקסמאַן	troupe	Traveling Company	yes		tag						
ORG-C00029	קאַמינסקי	theatre	Theatre	yes		tag						
ORG-C01423	סקאַלאַ	theatre	Theatre	yes		tag						
ORG-C02064	גרענד פּאַלע טעאַטער	theatre	Theatre	yes		tag						
ORG-C00108	יידישן אַרטיסטן-פֿאַריין	union	Theatre-related Society/ Union	yes		context		Theatre-related Society/ Union	yes	agree	The entity is a Yiddish artists union, which perfectly fits the Theatre-related Society/ Union category.	
ORG-C01640	ליטעראַרישע בלעטער	newspaper	Journals/ Newspapers	yes		tag						
ORG-C02065	לאדזשער מוזיק-פֿאַריין „הזמיר“	theatre	Musical organization	yes		named_entity		Musical organization	yes	agree	The entity is explicitly a music society ('Hazomir'), which the policy maps to Musical organization.	
ORG-C02066	לאדזשער „פֿילהאַרמאָניע“-קאָנצערט-זאַל	theatre	Theatre	yes		tag						
ORG-C02067	אָפּערע פֿון טריער	theatre	Theatre	yes		tag						
ORG-C00579	לאָדזשער סקאַלאַ-טעאַטער	theatre	Theatre	yes		tag						
ORG-C00506	וואַרשעווער קאַמינסקי-טעאַטער	theatre	Theatre	yes		tag						
ORG-C01070	מעטראָפּאָליטאָן אָפּערע הויז	theatre	Theatre	yes		tag						
ORG-C00539	טאָג	newspaper	Journals/ Newspapers	yes		tag						
ORG-C00633	פּיפּלס-טעאַטער	theatre	Theatre	yes		tag						
ORG-C02068	איסקראגרופּע פֿון דער רוסישער ס'ד-פּאַרטיי	party	Non-Jewish political bodies	yes		context		Non-Jewish political bodies	yes	agree	The Iskra group of the Russian Social Democratic Party is a non-Jewish political body.	
ORG-C02069	די יונגע	literary group	Theatre-related Society/ Union	yes		llm_verified	llm:shallow_keyword_missed_cue	Theatre-related Society/ Union	no	shallow_keyword_missed_cue	'Di Yunge' was a famous Yiddish literary group. It fits best under Theatre-related Society/Union, which includes writers' unions and arts societies.	
ORG-C02070	יוגנט	miscellany	Journals/ Newspapers	yes		tag						
ORG-C02071	ליטעראַטור	miscellany	Journals/ Newspapers	yes		tag						
ORG-C02072	שריפטן	miscellany	Journals/ Newspapers	yes		tag						
ORG-C02073	היאָס	organization	Welfare/Aid organization	yes		named_entity		Welfare/Aid organization	yes	agree	HIAS is explicitly listed in the policy as a Welfare/Aid organization.	
ORG-C02074	פֿאַרלאַג אַמעריקע	publisher	Publisher	yes		tag						
ORG-C02075	דוד איגנאַטאָוו ליטעראַטור פֿאַנד	publisher	Publisher	yes		tag						
ORG-C02076	ציקאָ ביכער פֿאַרלאָג	publisher	Publisher	yes		tag						
ORG-C00001	קאָנסערוואַטאָריע	school	Education	yes		tag						
ORG-C02077	רוסישער קייזערלעכער אָפּערע	theatre	Theatre	yes		tag						
ORG-C00155	פּראָגרעסיוו דראַמאַטיק קלוב	theatre	Theatre	yes		tag						
ORG-C02078	„טהי קאָל“	newspaper	Journals/ Newspapers	yes		tag						
ORG-C00273	פרייע אַרבייטער שטימע	newspaper	Journals/ Newspapers	yes		tag						
ORG-C02079	מאַקס נ. מייזעל אידישער פערלאַג פֿאַר ליטעראַטור און ווייסענשאַפט	publisher	Publisher	yes		tag						
ORG-C02080	אונזער געזונד	newspaper	Journals/ Newspapers	yes		tag						
ORG-C02081	רעסטאָראַן פֿון דוד קישקע	theatre	Theatre	yes		tag						
ORG-C02082	אברהם קאָפּקע	other	Not an organization	yes		pi_reviewed	pi_reviewed:maati_confirmed	Not an organization	no	data_quality	Avraham Kopke is a person (an employer/partner), not an organization. The extraction incorrectly identified a person as an organization.	
ORG-C02083	ב. בערקאָוויץ און לואיס זעלטענער לאָדזש	union	Welfare/Aid organization	yes		llm_verified	llm:shallow_keyword_missed_cue	Welfare/Aid organization	no	shallow_keyword_missed_cue	The entity is a lodge providing a cemetery plot, which falls under Welfare/Aid organization (fraternal/mutual aid), not a theatre union.	
ORG-C02084	יידישע פֿאָלקס-שול א'נ פֿון שמעון פֿרוג	school	Education	yes		tag						
ORG-C02085	סאָפיאַ מאַרקאָוונאַס יידישע גימנאַזיע	school	Education	yes		tag						
ORG-C02086	באַלעט-שול א'ל פֿון העלענאַ לאַשקאָוויטש	school	Education	yes		tag						
ORG-C02087	דראַמאַטישע שול ביים פּוילישן טעאַטער ״רעדוטאָ״	school	Education	yes		tag						
ORG-C02088	ווילנער „אָפּערעטן אַנסאַמבל״	troupe	Traveling Company	yes		tag						
ORG-C00103	ווילנער טרופּע	troupe	Traveling Company	yes		tag						
ORG-C02089	ראָזענבלום — מעלניק-טעאַטער	theatre	Theatre	yes		tag						
ORG-C02090	איסט-טעאַטער	theatre	Theatre	yes		tag						
ORG-C02091	יודישע זאַמעלביכער	newspaper	Journals/ Newspapers	yes		tag						
ORG-C01268	אויפֿגאַנג	newspaper	Journals/ Newspapers	yes		tag						
ORG-C00358	מאָרגען זשורנאַל	newspaper	Journals/ Newspapers	yes		tag						
ORG-C02072	שריפטן	newspaper	Journals/ Newspapers	yes		tag						
ORG-C02092	בילדונגס-קאָמיטעט פֿון אַרבעטער רינג	publisher	Jewish political bodies	yes		named_entity	pi_dilemma:fraternal_political_dual_identity	Jewish political bodies	yes	agree	Policy explicitly routes Arbeter Ring and its committees to Jewish political bodies with a PI flag for its dual identity.	
ORG-C02093	"בראַנקסער „וויי, עם, ציטש, עי"""	theatre	Theatre	yes		tag						
ORG-C02094	בראנקסער אָרדן-מיטלשול	school	Education	yes		tag						
ORG-C02095	האַרוואַרד קאָלעדזש	school	Education	yes		tag						
ORG-C02096	האַרוואַרד אוניווערזיטעט	school	Education	yes		tag						
ORG-C02097	„אַמעריקען פֿרימאַ״	newspaper	Journals/ Newspapers	yes		tag						
ORG-C02098	קאָליערס נאַציאָנאַלער ענציקלאָפּעדיע	publisher	Publisher	yes		tag						
ORG-C02099	„אַמעריקען מערקיורי״	newspaper	Journals/ Newspapers	yes		tag						
ORG-C02100	„איסט און וועסט״	newspaper	Journals/ Newspapers	yes		tag						
ORG-C02101	„דזשאָן וו. לוס און קאָמפּ,״	publisher	Publisher	yes		tag						
ORG-C02102	„ב. וו. היבש״	publisher	Publisher	yes		tag						
ORG-C02103	„סטראַטפאָרד זשורנאַל“	newspaper	Journals/ Newspapers	yes		tag						
ORG-C02104	„מנורה זשורנאַל“	newspaper	Journals/ Newspapers	yes		tag						
ORG-C02105	„אַקספֿאָרד דזשוירנאָל“	newspaper	Journals/ Newspapers	yes		tag						
ORG-C02106	„באָסטאָן איוונינג טראַנסקריפּט״	newspaper	Journals/ Newspapers	yes		tag						
ORG-C01000	לאדזשער יידישן טעאַטער	theatre	Theatre	yes		tag						
ORG-C00579	לאָדזשער סקאַלאַ-טעאַטער	theatre	Theatre	yes		tag						
ORG-C02107	"קינאָ „אַרקאַדיאַ"""	theatre	Theatre	yes		tag						
ORG-C02108	בוקאַרעשטער גאָרטן-טעאַטער „טעאַטרול נאָו“	theatre	Theatre	yes		tag						
ORG-C02109	בוקאַרעשטער באַר „אָלקאַזאַר דע טעי“	theatre	Theatre	yes		tag						
ORG-C00103	ווילנער טרופּע	troupe	Traveling Company	yes		tag						
ORG-C02110	מאָלדאָוואַנישן יידישן מלוכה-טעאַטער	theatre	Theatre	yes		tag						
ORG-C02111	יידישן רעווי-טעאַטער אין טאַשקענט	theatre	Theatre	yes		tag						
ORG-C00285	בוקאַרעשטער יידישן מלוכה-טעאַטער	theatre	Theatre	yes		tag						
ORG-C02112	שוישפּילער און מוזיקער-פֿאַרבאַנד	union	Theatre-related Society/ Union	yes		context		Theatre-related Society/ Union	yes	agree	The entity is explicitly an actors and musicians union, which perfectly fits Theatre-related Society/ Union.	
ORG-C00207	חדר	school	Education	yes		tag						
ORG-C02113	פא'ש	newspaper	Journals/ Newspapers	yes		tag						
ORG-C02114	וואַרהייט	newspaper	Journals/ Newspapers	yes		tag						
ORG-C01203	קונדס	newspaper	Journals/ Newspapers	yes		tag						
ORG-C00174	צוקונפט	newspaper	Journals/ Newspapers	yes		tag						
ORG-C00257	פֿאַרווערטס	newspaper	Journals/ Newspapers	yes		tag						
ORG-C01640	ליטעראַרישע בלעטער	newspaper	Journals/ Newspapers	yes		tag						
ORG-C00693	אידישער קעמפער	newspaper	Journals/ Newspapers	yes		tag						
ORG-C01086	אויפקום	newspaper	Journals/ Newspapers	yes		tag						
ORG-C00525	די פעדער	newspaper	Journals/ Newspapers	yes		tag						
ORG-C02115	וואָכענבלאָט	newspaper	Journals/ Newspapers	yes		tag						
ORG-C00749	„דער אַמעריקאַנער“	newspaper	Journals/ Newspapers	yes		tag						
ORG-C01777	שיקאַגאַ	newspaper	Journals/ Newspapers	yes		tag						
ORG-C00338	ליריק-טעאַטער	theatre	Theatre	yes		tag						
ORG-C00590	וויליאַמסבורגער ליריק-טעאַטער	theatre	Theatre	yes		tag						
ORG-C02116	אָדעאָן-טעאַטער	theatre	Theatre	yes		tag						
ORG-C02117	נאַציאָנאַלער אַקאַדעמיע	school	Education	yes		tag						
ORG-C00963	עדיווקיישאָנאַל אַלייענס	school	Education	yes		tag						
ORG-C01740	ניי יידיש	newspaper	Journals/ Newspapers	yes		tag						
ORG-C01916	פרייהייט	newspaper	Journals/ Newspapers	yes		tag						
ORG-C02118	מאַדיאָקאַט	theatre	Theatre	yes		tag						
ORG-C00195	יידיש קונסט טעאַטער	theatre	Theatre	yes		tag						
ORG-C02119	שטעטלדיקער קלעזמער-קאַפּעליע	troupe	Traveling Company	yes		tag						
ORG-C01212	קאַנאַדער אַדלער	newspaper	Journals/ Newspapers	yes		tag						
ORG-C00114	הזמיר	union	Musical organization	yes		named_entity		Musical organization	yes	agree	Policy explicitly maps Hazomir to Musical organization, and the sentence confirms it is a dramatic-musical society.	
ORG-C02120	קאַנאַדאָ	newspaper	Journals/ Newspapers	yes		tag						
ORG-C02121	גרויסער פאָלקס-ביבליאָטעק	library	Library	yes		tag						
ORG-C02122	פאַרלאַג פֿון ה. קיילעס	publisher	Publisher	yes		tag						
ORG-C00005	פאַוויליאָן-טעאַטער	theatre	Theatre	yes		tag						
ORG-C00378	אַרטש סטריט טעאַטער	theatre	Theatre	yes		tag						
ORG-C02123	אַרטיסטן און פֿריינט	union	Theatre-related Society/ Union	yes		context		Theatre-related Society/ Union	yes	agree	The entity 'Artists and Friends' is an arts-related organization, fitting the Theatre-related Society/Union category perfectly.	
ORG-C00548	יידישן אַרבעטער קאָמיטעט	union	Jewish political bodies	yes		llm_verified	llm:shallow_keyword_missed_cue	Jewish political bodies	no	shallow_keyword_missed_cue	The Jewish Labor Committee (יידישן אַרבעטער קאָמיטעט) is a Jewish labor-political organization, not a theatre society. It belongs in Jewish political bodies.	
ORG-C00369	באַראַן הירש-שול	school	Education	yes		tag						
ORG-C02124	יוגנטלעכער סאַציאַל-דעמאָקראַטישער אַרבעטער-פּאַרטיי	party	Non-Jewish political bodies	yes		context		Non-Jewish political bodies	yes	agree	Generic social-democratic workers' party name without explicit Jewish markers correctly routes to Non-Jewish political bodies.	
ORG-C02125	אַרבעטער-פֿאַריין	union	Trade Union / Professional Association	yes		llm_verified	llm:missing_canonical→trade_union_applied	OTHER - elaborate!	no	missing_canonical_type	Arbeter-farein is a general workers' union. The policy lacks a general trade union bucket and instructs to flag these for PI decision.	Trade Union
ORG-C02126	דראַמאַטישע סעקציע ביי דער פּאַרטיי	troupe	Traveling Company	yes		tag						
ORG-C02127	אברהם אַקסעלדאָך טרופּע	troupe	Traveling Company	yes		tag						
ORG-C00608	בראָדערזינגער	troupe	Traveling Company	yes		tag						
ORG-C02128	דייטשע הויז	theatre	Theatre	yes		tag						
ORG-C00005	פאַוויליאָן-טעאַטער	theatre	Theatre	yes		tag						
ORG-C02129	מישע פישזאָן-טרופּע	troupe	Traveling Company	yes		tag						
ORG-C02130	טויבענהאַלע	theatre	Theatre	yes		tag						
ORG-C02131	אברהם גאָלדפֿאַדנס דראַמאַטישן קלוב	theatre	Theatre	yes		tag						
ORG-C01515	יידישע וואַריעטע-טעאַטערס	theatre	Theatre	yes		tag						
ORG-C02132	עלדריטש וואָדעווייל הויז	theatre	Theatre	yes		tag						
ORG-C02133	יידישער וואָדעוויל-יוניאָן	union	Theatre-related Society/ Union	yes		llm_redo_union	llm_redo:kept_default	Theatre-related Society/ Union	yes	kept_default	Yiddish Vaudeville Union is a union for theatre/vaudeville professionals, fitting Theatre-related Society/ Union.	
ORG-C00384	יידישער אַקטיאָרן-יוניע	union	Theatre-related Society/ Union	yes		context		Theatre-related Society/ Union	yes	agree	Yiddish Actors' Union is a clear theatre-related union, correctly mapped to Theatre-related Society/ Union.	
ORG-C00154	בונד	union	Jewish political bodies	yes		named_entity		Jewish political bodies	yes	agree	The Bund is explicitly listed in the policy under Jewish political bodies.	
ORG-C02134	פאַדאָ	troupe	Traveling Company	yes		tag						
ORG-C00103	ווילנער טרופּע	troupe	Traveling Company	yes		tag						
ORG-C00103	ווילנער טרופּע	troupe	Traveling Company	yes		tag						
ORG-C00180	יידישן קונסט-טעאַטער	theatre	Theatre	yes		tag						
ORG-C00198	אַרבעטער-רינג	union	Jewish political bodies	yes		named_entity	pi_dilemma:fraternal_political_dual_identity	Jewish political bodies	yes	agree	Policy explicitly maps Arbeter Ring to Jewish political bodies with a PI flag for its dual identity.	
ORG-C02135	אַרבעטער רינג יוגנט צענטער	center	Jewish political bodies	yes		named_entity	pi_dilemma:fraternal_political_dual_identity	Jewish political bodies	yes	agree	Matches the specific named entity rule for Arbeter Ring, correctly flagged for PI review regarding its dual identity.	
ORG-C02136	בילדונגס-דעפּאָרטמענט ביים אַרבייטער רינג	union	Jewish political bodies	yes		llm_verified	llm:pi_judgement_needed	Jewish political bodies	no	pi_judgement_needed	Entity is a department of the Arbeter Ring, which policy explicitly maps to Jewish political bodies with a PI flag. Auto missed the named entity.	
ORG-C02137	דער אַרבייטער	newspaper	Journals/ Newspapers	yes		tag						
ORG-C02069	יונגע	literary group	Theatre-related Society/ Union	yes		llm_verified	llm:shallow_keyword_missed_cue	Theatre-related Society/ Union	no	shallow_keyword_missed_cue	Di Yunge was a Yiddish literary group; policy routes writers' groups and unions to Theatre-related Society/ Union.	
ORG-C00722	אונזער טעאַטער	theatre	Theatre	yes		tag						
ORG-C02138	אינטימייט-טעאַטער	theatre	Theatre	yes		tag						
ORG-C00174	צוקונפט	newspaper	Journals/ Newspapers	yes		tag						
ORG-C00970	איקוף	publisher	Heritage Institution	yes		named_entity		Heritage Institution	yes	agree	Policy explicitly maps IKUF to Heritage Institution, even when functioning as a publisher.	
ORG-C02139	אַרכעאָלאָגישן אינסטיטוט אין פּעטערבורג	school	Education	yes		tag						
ORG-C00906	פּעטערבורגער אוניווערזיטעט	school	Education	yes		tag						
ORG-C02140	רויטן קרייץ	organization	Health institutions	yes		named_entity		Health institutions	yes	agree	The policy explicitly maps Red Cross / רויטן קרייץ to Health institutions.	
ORG-C02141	טיפליסער סאָוויעט פֿון אַרבעטער און סאָלדאָטן-דעפּוטאָטן	organization	Non-Jewish political bodies	yes		llm_verified	llm:shallow_keyword_missed_cue	Non-Jewish political bodies	no	shallow_keyword_missed_cue	The Tiflis Soviet of Workers' and Soldiers' Deputies is a governmental/political council, fitting 'Non-Jewish political bodies'.	
ORG-C02142	"טעאַטער „פּעל מעל"""	theatre	Theatre	yes		tag						
ORG-C02143	יידישן הויז	theatre	Theatre	yes		tag						
ORG-C02144	מיליטערישן קונסטטעאַטער	theatre	Theatre	yes		tag						
ORG-C02145	בערטהאָלד לעווי פֿאַרלאָג	publisher	Publisher	yes		tag						
ORG-C02146	פֿאַרלאָג „אַרבעטער וועלט“	publisher	Publisher	yes		tag						
ORG-C02147	קאָלעדזש פֿאַר דזשואיש סטאַדיס	school	Education	yes		tag						
ORG-C02148	טרופּע א'ד פון ישראל גראָדנער	troupe	Traveling Company	yes		tag						
ORG-C00515	טאַליאַ-טעאַטער	theatre	Theatre	yes		tag						
ORG-C02149	רומעניע-אָפּערע-הויז	theatre	Theatre	yes		tag						
ORG-C02150	יוניאָן-טעאַטער	theatre	Theatre	yes		tag						
ORG-C00633	פּיפּלס-טעאַטער	theatre	Theatre	yes		tag						
ORG-C00089	ווינדזאָר-טעאַטער	theatre	Theatre	yes		tag						
ORG-C02151	סטאַר-טעאַטער	theatre	Theatre	yes		tag						
ORG-C00378	אַרטש סטריט טעאַטער	theatre	Theatre	yes		tag						
ORG-C00005	פאַוויליאָן-טעאַטער	theatre	Theatre	yes		tag						
ORG-C00340	נעשאָנאַל-טעאַטער	theatre	Theatre	yes		tag						
ORG-C02152	דאָס גרענד אָפּערע האָוז	theatre	Theatre	yes		tag						
ORG-C01608	די צייט	newspaper	Journals/ Newspapers	yes		tag						
ORG-C02153	וואַרשעווער תלמוד תורה	school	Education	yes		tag						
ORG-C00024	טעאַטער עלדאָראַדאָ	theatre	Theatre	yes		tag						
ORG-C00447	זשאַרדען ד'היווער	theatre	Theatre	yes		tag						
ORG-C00113	עליזעום	theatre	Theatre	yes		tag						
ORG-C01598	ליטעראַרישע טרופּע	troupe	Traveling Company	yes		tag						
ORG-C00672	קאַמינסקי-טעאַטער	theatre	Theatre	yes		tag						
ORG-C00861	ראָמאַנ-צייטונג	newspaper	Journals/ Newspapers	yes		tag						
ORG-C02154	בּיכער פֿאַר אַלע	publisher	Publisher	yes		tag						
ORG-C01898	פֿאַרייניקטער טרופּע	troupe	Traveling Company	yes		tag						
ORG-C01597	קאַמינסקיס טרופּע	troupe	Traveling Company	yes		tag						
ORG-C02155	ווילקאָמירער יידישע רעאַל-שול	school	Education	yes		tag						
ORG-C02156	קאָוונער יידישער צייטונג „דאָס וואָרט“	newspaper	Journals/ Newspapers	yes		tag						
ORG-C02157	אָוונט-בלאַט“	newspaper	Journals/ Newspapers	yes		tag						
ORG-C00468	פֿאָלקסבלאַט	newspaper	Journals/ Newspapers	yes		tag						
ORG-C02158	ליטווישער נייעס-אַגענטור	news agency	Media (Radio/ Film/TV)	yes		tag						
ORG-C02159	קולטור-פּאַלאַץ פֿון די פּראָפעסיאנעלע פֿאַראיינען אין ווילנע	theatre	Theatre	yes		tag						
ORG-C00096	פֿאָלקס-טעאַטער	troupe	Traveling Company	yes		tag						
ORG-C02160	אָרטיקן דייטשן אָפּערעטן-טעאַטער	theatre	Theatre	yes		tag						
ORG-C02161	ווילנער יידישן טעאַטער	theatre	Theatre	yes		tag						
ORG-C02162	יידישער דראָמאַטישער טרופּע פֿון אַבאַ קאָמפּאַנעעץ	troupe	Traveling Company	yes		tag						
ORG-C00103	ווילנער טרופּע	troupe	Traveling Company	yes		tag						
ORG-C02163	ריגער יידישן געזעלשאַפֿטלעכן טעאַטער	theatre	Theatre	yes		tag						
ORG-C02164	וואַרשעווער ליטעראַטן-פאַריין	union	Theatre-related Society/ Union	yes		llm_redo_union	llm_redo:kept_default	Theatre-related Society/ Union	yes	kept_default	Writers' union (ליטעראַטן-פאַריין) falls under Theatre-related Society/Union per policy.	
ORG-C02165	גאָלדפֿאָדן פֿאַריין אין סטאָניסלאַוואָוו	troupe	Traveling Company	yes		tag						
ORG-C00409	סקאַלאַ-טעאַטער	theatre	Theatre	yes		tag						
ORG-C02166	רוסישער טרופּע פֿון ביעלאַיעוו	troupe	Traveling Company	yes		tag						
ORG-C02134	פאַדאָ	troupe	Traveling Company	yes		tag						
ORG-C02167	ווילנער צירק	theatre	Theatre	yes		tag						
ORG-C01104	לאָדזשער גרויסעס טעאַטער	theatre	Theatre	yes		tag						
ORG-C02168	פאַקט	troupe	Traveling Company	yes		tag						
ORG-C02007	יידישן מעוטים-טעאַטער	theatre	Theatre	yes		tag						
ORG-C02165	גאָלדפֿאָדן-פֿאַריין	troupe	Traveling Company	yes		tag						
ORG-C02169	דראַמאַטישער שול ביי דער קולטור-ליגע	school	Theatre education	yes		llm_verified	pi_dilemma:sub_entity_vs_parent_classification	Theatre education	no	shallow_keyword_missed_cue	The entity is specifically a drama school (Theatre education), not the parent Kultur-Lige itself.	
ORG-C00036	רוסישן טעאַטער אין נאָוואָסיבירסק	theatre	Theatre	yes		tag						
ORG-C02170	מינסקער יידישן מלוכה-טעאַטער	theatre	Theatre	yes		tag						
ORG-C02171	טרופּע פֿאַר כערסאָן	troupe	Traveling Company	yes		tag						
ORG-C02172	גימפּעלן אין לעמבערג	theatre	Theatre	yes		tag						
ORG-C00180	יידישן קונסט-טעאַטער	theatre	Theatre	yes		tag						
ORG-C00068	אַקטיאָרן-פאַריין	union	Theatre-related Society/ Union	yes		context		Theatre-related Society/ Union	yes	agree	The entity is an actors' union, which perfectly fits the Theatre-related Society/ Union category.	
ORG-C00340	געשאַנאַל-טעאַטער	theatre	Theatre	yes		tag						
ORG-C00635	פאָבליק טעאַטער	theatre	Theatre	yes		tag						
ORG-C00096	פֿאָלקס-טעאַטער	theatre	Theatre	yes		tag						
ORG-C02173	געזאַנג-קוואַרטעטן	choir	Musical organization	yes		tag						
ORG-C00144	עלדאָראַדאָ	theatre	Theatre	yes		tag						
ORG-C02174	שמ'רס טרופּע	troupe	Traveling Company	yes		tag						
ORG-C01597	קאַמינסקיס טרופּע	troupe	Traveling Company	yes		tag						
ORG-C00486	אַברהם פישזאָן	troupe	Traveling Company	yes		tag						
ORG-C02175	ראָזענזאַלס טרופּע	troupe	Traveling Company	yes		tag						
ORG-C01507	באַגאַטעלאַ	theatre	Theatre	yes		tag						
ORG-C00447	זשאַרדען ד'היווער	theatre	Theatre	yes		tag						
ORG-C02176	"קאַמינסקאַס [„די ליטעראַרישע טרופּע""]"	troupe	Traveling Company	yes		tag						
ORG-C00113	עליזעום	theatre	Theatre	yes		tag						
ORG-C01937	טעאַטער נאָווי	theatre	Theatre	yes		tag						
ORG-C02177	"טעאַטער ""באָלגאַראָוואַ"""	theatre	Theatre	yes		tag						
ORG-C00106	חברים-טרופּע	troupe	Traveling Company	yes		tag						
ORG-C01439	דראַמאַטישע שול	school	Education	yes		tag						
ORG-C02178	קאָמערץ-שול	school	Education	yes		tag						
ORG-C00409	סקאַלאַ-טעאַטער	theatre	Theatre	yes		tag						
ORG-C02179	ספּענצערס יידישער רעגירונגס-גימנאַזיע	school	Education	yes		tag						
ORG-C02180	ראַפּעלס יידישע טרופּע	troupe	Traveling Company	yes		tag						
ORG-C02181	געאָרג מילער פאַרלאַג	publisher	Publisher	yes		tag						
ORG-C00174	די צוקונפט	newspaper	Journals/ Newspapers	yes		tag						
ORG-C02182	קינדער לאַנד	newspaper	Journals/ Newspapers	yes		tag						
ORG-C02183	אַרבעטער רינג קינדער ביבליאָטעק	publisher	Publisher	yes		llm_verified	pi_dilemma:sub_entity_vs_parent_classification	Publisher	no	shallow_keyword_overfire	The entity is a publishing imprint/series ('Bibliotek' + 'number 11'), not the parent political body Arbeter Ring.	
ORG-C00180	יידישן קונסט-טעאַטער	theatre	Theatre	yes		tag						
ORG-C00682	סעקאָנד עוועניו טעאַטער	theatre	Theatre	yes		tag						
ORG-C00795	קלינטאָן-טעאַטער	theatre	Theatre	yes		tag						
ORG-C00360	האָפּקינסאָן-טעאַטער	theatre	Theatre	yes		tag						
ORG-C00362	ברייטאָן-טעאַטער	theatre	Theatre	yes		tag						
ORG-C00361	דאָגלאָס פּאַרק-טעאַטער	theatre	Theatre	yes		tag						
ORG-C00262	קול ישראל	radio_station	Media (Radio/ Film/TV)	yes		tag						
ORG-C05160	גאָלדפֿאַדענס טרופּע	troupe	Traveling Company	yes		tag						
ORG-C02184	א'ר פֿון גרודסקי	theatre	Theatre	yes		tag						
ORG-C00486	טרופּע פֿון אַברהם פישזאָן	troupe	Traveling Company	yes		tag						
ORG-C02185	סיטי קאָלעדזש	school	Education	yes		tag						
ORG-C02186	די יוניווערסיטי לאָ-סקול אין ניו-יאָרק	school	Education	yes		tag						
ORG-C02187	סטענדאָרט פֿעקטאָרס קאָרפּאָרעישאָן	company	Business	yes		context		Business	yes	agree	Entity is 'Standard Factors Corporation', clearly a commercial business, matching the policy for companies with business markers.	
ORG-C02188	יידישער צדקה-פֿעדעראַציע	charity	Welfare/Aid organization	yes		context		Welfare/Aid organization	yes	agree	Entity is explicitly a Jewish charity federation ('צדקה-פֿעדעראַציע'), which perfectly matches the Welfare/Aid organization category.	
ORG-C02189	דענווער סאַנייטאָריע	hospital	Health institutions	yes		tag						
ORG-C02190	לבנון-האָספּיטאָל	hospital	Health institutions	yes		tag						
ORG-C02191	נייטס אָוו פּיטיס	fraternal	Fraternal order	yes		pi_override	pi_decision:fraternal_order_own_type	Welfare/Aid organization	yes	agree	Knights of Pythias is a fraternal order, correctly mapped to Welfare/Aid organization with a PI flag per policy.	
ORG-C02192	גרענד סטריט-באָיס	fraternal	Education	yes		pi_override	pi_decision:grand_street_boys_education	Welfare/Aid organization	yes	agree	Auto correctly applied the policy for generic fraternal organizations, routing to Welfare/Aid organization and flagging for PI review.	
ORG-C01189	יידישן טעאָלאָגישן סעמינאַר	school	Education	yes		tag						
ORG-C02193	טעאָדאָר רוזוועלטס פּראָגרעסיווער פּאַרטיי	party	Non-Jewish political bodies	yes		context		Non-Jewish political bodies	yes	agree	Theodore Roosevelt's Progressive Party is an American political party, correctly classified as a non-Jewish political body.	
ORG-C02194	דעמאָקראַטישן טיקעט	party	Non-Jewish political bodies	yes		context		Non-Jewish political bodies	yes	agree	The Democratic ticket/party is a non-Jewish political body.	
