edition,page(s),line_id / count,category,owner,issue/detail,text,suggested_action
Mishke Mashke,13,line_1638461637741_2197,schema violation,NOA,unknown tag 'unclear',מאַלעריקאַניש,fix per schema
Mishke Mashke,13,line_1638461637741_2197,schema violation,NOA,unknown tag 'unclear',בּייַ,fix per schema
Mishke Mashke,13,line_1638461668232_2222,schema violation,NOA,unknown tag 'unclear',איבּערשפּאַרען,fix per schema
Mishke Mashke,13,line_1638461668232_2222,schema violation,NOA,unknown tag 'unclear',שׁטֶענְדִיג,fix per schema
Mishke Mashke,13,line_1638461677492_2232,schema violation,NOA,unknown tag 'unclear',קעקעטשלאַך,fix per schema
Mishke Mashke,13,line_1638461695882_2247,schema violation,NOA,unknown tag 'unclear',שפּאַרסט,fix per schema
Mishke Mashke,13,line_1638461700852_2252,schema violation,NOA,unknown tag 'unclear',שׁטִיקֶעל,fix per schema
Mishke Mashke,13,line_1638461706832_2257,schema violation,NOA,unknown tag 'unclear',שפּראַך,fix per schema
Mishke Mashke,13,line_1638461722672_2267,schema violation,NOA,unknown tag 'unclear',גְרָאָשֶׁען,fix per schema
Mishke Mashke,13,line_1638461737602_2272,schema violation,NOA,unknown tag 'unclear',גְרָאָשֶׁען,fix per schema
Mishke Mashke,13,line_1638461751421_2277,schema violation,NOA,unknown tag 'unclear',קעקעטשלאַך,fix per schema
Mishke Mashke,13,line_1638461751421_2277,schema violation,NOA,unknown tag 'unclear',גְרָאָשֶׁען,fix per schema
Mishke Mashke,13,line_1638461757762_2282,schema violation,NOA,unknown tag 'unclear',גְרָאָשֶׁען,fix per schema
Mishke Mashke,13,line_1638461763846_2287,schema violation,NOA,unknown tag 'unclear',קעקעטשלאַך,fix per schema
Mishke Mashke,13,line_1638461763846_2287,schema violation,NOA,unknown tag 'unclear',לֶעבֶּען,fix per schema
Mishke Mashke,13,line_1638461842371_2362,schema violation,NOA,unknown tag 'unclear',שפּאַרסט,fix per schema
Mishke Mashke,13,line_1638461852242_2372,schema violation,NOA,unknown tag 'unclear',קעקעטשלאַך,fix per schema
Mishke Mashke,13,line_1638461852242_2372,schema violation,NOA,unknown tag 'unclear',גְרָאָשֶׁען,fix per schema
Mishke Mashke,13,line_1638461892541_2397,untagged speaker (named),NOA,label 'עמיליא' matches cast role,"עמיליא : נוּן, וואָס הֶערְט מאַן נײַעס, ",tag speaker xmlid:emilye
Mishke Mashke,13,line_1638461904822_2407,schema violation,NOA,unknown tag 'unclear',שׁאָן,fix per schema
Mishke Mashke,13,line_1638461913391_2412,untagged speaker (named),NOA,label 'עמיליא' matches cast role,"עמיליא: גאָט זַײַ דאַנְק, בּײַ וועהם?",tag speaker xmlid:emilye
Mishke Mashke,13,line_1638461961111_2444,schema violation,NOA,unknown tag 'unclear',שטראַפּסט,fix per schema
Mishke Mashke,13,line_1638461961111_2444,untagged speaker (named),NOA,label 'עמיליא' matches cast role,עמיליא: מײַן זאָהן אַלְס דִיענֶער! אָה ג,tag speaker xmlid:emilye
Mishke Mashke,13,line_1638461987501_2464,schema violation,NOA,unknown tag 'unclear',ביי,fix per schema
Mishke Mashke,13,line_1638461992631_2469,schema violation,NOA,unknown tag 'unclear',מאָשקע,fix per schema
Mishke Mashke,13,line_1638462001966_2474,schema violation,NOA,unknown tag 'unclear',מאשקע,fix per schema
Mishke Mashke,13,line_1638462013051_2484,schema violation,NOA,unknown tag 'unclear',מאָנען,fix per schema
Mishke Mashke,13,line_1638462018421_2489,schema violation,NOA,unknown tag 'unclear',לֶעבֶּען,fix per schema
Mishke Mashke,13,line_1638462022821_2494,schema violation,NOA,unknown tag 'unclear',לֶעבֶּען,fix per schema
Mishke Mashke,13,line_1638462030956_2499,schema violation,NOA,unknown tag 'unclear',מאָשקע,fix per schema
Mishke Mashke,13,line_1638462030956_2499,schema violation,NOA,unknown tag 'unclear',לֶעבֶּען,fix per schema
Mishke Mashke,13,line_1638462040726_2504,schema violation,NOA,unknown tag 'unclear',מאשקע,fix per schema
Mishke Mashke,13,line_1638462063391_2519,schema violation,NOA,unknown tag 'unclear',מאָשקע,fix per schema
Mishke Mashke,13,line_1638462063391_2519,schema violation,NOA,unknown tag 'unclear',לֶעבֶּען,fix per schema
Mishke Mashke,13,line_1638462077776_2529,schema violation,NOA,unknown tag 'unclear',מאשקע,fix per schema
Mishke Mashke,13,line_1638462077776_2529,schema violation,NOA,unknown tag 'unclear',לֶעבּעֶן,fix per schema
Mishke Mashke,13,line_1638462083036_2534,schema violation,NOA,unknown tag 'unclear',לֶעבּעֶן,fix per schema
Mishke Mashke,13,line_1638462118401_2554,schema violation,NOA,unknown tag 'unclear',אונְטֶער,fix per schema
Mishke Mashke,14,line_1638462530360_2948,schema violation,NOA,"stage.type tokens not in vocab: ['deivery']; allowed = ['business', 'costume', 'delivery', 'entrance', 'exit', 'location', 'mixed', 'modifier', 'novelistic', 'setting']",(מִישׁקֶע,fix per schema
Mishke Mashke,14,line_1638462348136_2803,schema violation,NOA,unknown tag 'unclear',מאשקע,fix per schema
Mishke Mashke,14,line_1638462348136_2803,schema violation,NOA,unknown tag 'unclear',בּאָרשט,fix per schema
Mishke Mashke,14,line_1638462353065_2808,schema violation,NOA,unknown tag 'unclear',בּיי,fix per schema
Mishke Mashke,14,line_1638462361206_2813,schema violation,NOA,unknown tag 'unclear',בּאָרשט,fix per schema
Mishke Mashke,14,line_1638462361206_2813,schema violation,NOA,unknown tag 'unclear',מישקע,fix per schema
Mishke Mashke,14,line_1638462361206_2813,schema violation,NOA,unknown tag 'unclear',עֶסֶעֶן,fix per schema
Mishke Mashke,14,line_1638462366526_2818,schema violation,NOA,unknown tag 'unclear',בּאָרשט,fix per schema
Mishke Mashke,14,line_1638462366526_2818,schema violation,NOA,unknown tag 'unclear',עָסען,fix per schema
Mishke Mashke,14,line_1638462371016_2823,schema violation,NOA,unknown tag 'unclear',נִישְׁט,fix per schema
Mishke Mashke,14,line_1638462371016_2823,schema violation,NOA,unknown tag 'unclear',דעָן,fix per schema
Mishke Mashke,14,line_1638462374956_2828,schema violation,NOA,unknown tag 'unclear',נִישְׁט,fix per schema
Mishke Mashke,14,line_1638462374956_2828,schema violation,NOA,unknown tag 'unclear',האָטש,fix per schema
Mishke Mashke,14,line_1638462378426_2833,schema violation,NOA,unknown tag 'unclear',בּאָרשט,fix per schema
Mishke Mashke,14,line_1638462385791_2838,schema violation,NOA,unknown tag 'unclear',מאשקע,fix per schema
Mishke Mashke,14,line_1638462385791_2838,schema violation,NOA,unknown tag 'unclear',דֶען,fix per schema
Mishke Mashke,14,line_1638462393966_2843,schema violation,NOA,unknown tag 'unclear',מאָשקע,fix per schema
Mishke Mashke,14,line_1638462393966_2843,schema violation,NOA,unknown tag 'unclear',מישקע,fix per schema
Mishke Mashke,14,line_1638462402755_2853,schema violation,NOA,unknown tag 'unclear',מאשקע,fix per schema
Mishke Mashke,14,line_1638462410076_2858,schema violation,NOA,unknown tag 'unclear',מישקע,fix per schema
Mishke Mashke,14,line_1638462417116_2863,schema violation,NOA,unknown tag 'unclear',מאשקע,fix per schema
Mishke Mashke,14,line_1638462417116_2863,schema violation,NOA,unknown tag 'unclear',עֶסֶעֶן,fix per schema
Mishke Mashke,14,line_1638462423266_2868,schema violation,NOA,unknown tag 'unclear',מישקע,fix per schema
Mishke Mashke,14,line_1638462423266_2868,schema violation,NOA,unknown tag 'unclear',דעָן,fix per schema
Mishke Mashke,14,line_1638462430911_2873,schema violation,NOA,unknown tag 'unclear',מאשקע,fix per schema
Mishke Mashke,14,line_1638462430911_2873,schema violation,NOA,unknown tag 'unclear',עָסען,fix per schema
Mishke Mashke,14,line_1638462430911_2873,schema violation,NOA,unknown tag 'unclear',אַהעָר,fix per schema
Mishke Mashke,14,line_1638462430911_2873,schema violation,NOA,unknown tag 'unclear',העָר,fix per schema
Mishke Mashke,14,line_1638462437686_2878,schema violation,NOA,unknown tag 'unclear',מישקע,fix per schema
Mishke Mashke,14,line_1638462444646_2883,schema violation,NOA,unknown tag 'unclear',מאשקע,fix per schema
Mishke Mashke,14,line_1638462453155_2888,schema violation,NOA,unknown tag 'unclear',מישקע,fix per schema
Mishke Mashke,14,line_1638462453155_2888,schema violation,NOA,unknown tag 'unclear',עסֶען,fix per schema
Mishke Mashke,14,line_1638462463586_2898,schema violation,NOA,unknown tag 'unclear',מאשקע,fix per schema
Mishke Mashke,14,line_1638462463586_2898,schema violation,NOA,unknown tag 'unclear',הֶעָרְ,fix per schema
Mishke Mashke,14,line_1638462472960_2903,schema violation,NOA,unknown tag 'unclear',מישקע,fix per schema
Mishke Mashke,14,line_1638462472960_2903,schema violation,NOA,unknown tag 'unclear',עסֶען,fix per schema
Mishke Mashke,14,line_1638462484480_2908,schema violation,NOA,unknown tag 'unclear',מאשקע,fix per schema
Mishke Mashke,14,line_1638462484480_2908,schema violation,NOA,unknown tag 'unclear',מִישׁקֶע,fix per schema
Mishke Mashke,14,line_1638462484480_2908,schema violation,NOA,unknown tag 'unclear',שטאַרבּ,fix per schema
Mishke Mashke,14,line_1638462484480_2908,schema violation,NOA,unknown tag 'unclear',עֶסֶעֶן,fix per schema
Mishke Mashke,14,line_1638462492290_2913,schema violation,NOA,unknown tag 'unclear',מאָשקע,fix per schema
Mishke Mashke,14,line_1638462492290_2913,schema violation,NOA,unknown tag 'unclear',מישקע,fix per schema
Mishke Mashke,14,line_1638462492290_2913,schema violation,NOA,unknown tag 'unclear',ניִשט,fix per schema
Mishke Mashke,14,line_1638462496310_2918,schema violation,NOA,unknown tag 'unclear',שׁטִיקֶעל,fix per schema
Mishke Mashke,14,line_1638462496310_2918,schema violation,NOA,unknown tag 'unclear',נִיִשְׁט,fix per schema
Mishke Mashke,14,line_1638462504390_2923,schema violation,NOA,unknown tag 'unclear',גֶעבְּלִיִבֶּען,fix per schema
Mishke Mashke,14,line_1638462504390_2923,schema violation,NOA,unknown tag 'unclear',מאשקע,fix per schema
Mishke Mashke,14,line_1638462504390_2923,schema violation,NOA,unknown tag 'unclear',נִישְׁט,fix per schema
Mishke Mashke,14,line_1638462516175_2933,schema violation,NOA,unknown tag 'unclear',מאָשקע,fix per schema
Mishke Mashke,14,line_1638462516175_2933,schema violation,NOA,unknown tag 'unclear',מישקע,fix per schema
Mishke Mashke,14,line_1638462521025_2938,schema violation,NOA,unknown tag 'unclear',אַפילוּ,fix per schema
Mishke Mashke,14,line_1638462521025_2938,schema violation,NOA,unknown tag 'unclear',נִישְׁט,fix per schema
Mishke Mashke,14,line_1638462530360_2948,schema violation,NOA,unknown tag 'unclear',אַחשורש,fix per schema
Mishke Mashke,14,line_1638462530360_2948,schema violation,NOA,unknown tag 'unclear',אַחשורש,fix per schema
Mishke Mashke,14,line_1638462530360_2948,schema violation,NOA,unknown tag 'unclear',מאשקע,fix per schema
Mishke Mashke,14,line_1638462530360_2948,schema violation,NOA,unknown tag 'unclear',מִישׁקֶע,fix per schema
Mishke Mashke,14,line_1638462530360_2948,schema violation,NOA,unknown tag 'unclear',העָר,fix per schema
Mishke Mashke,14,line_1638462533100_2953,schema violation,NOA,unknown tag 'unclear',וויִינְט,fix per schema
Mishke Mashke,14,line_1638462533100_2953,schema violation,NOA,unknown tag 'unclear',מיִשקע,fix per schema
Mishke Mashke,14,line_1638462538860_2958,schema violation,NOA,unknown tag 'unclear',מישקע,fix per schema
Mishke Mashke,14,line_1638462538860_2958,schema violation,NOA,unknown tag 'unclear',נִישְׁט,fix per schema
Mishke Mashke,14,line_1638462542526_2963,schema violation,NOA,unknown tag 'unclear',נִישְׁט,fix per schema
Mishke Mashke,14,line_1638462553146_2973,schema violation,NOA,unknown tag 'unclear',נִישְׁט,fix per schema
Mishke Mashke,14,line_1638462690590_3028,schema violation,NOA,unknown tag 'unclear',מאשקע,fix per schema
Mishke Mashke,14,line_1638462694385_3033,schema violation,NOA,unknown tag 'unclear',קוֹילעטש,fix per schema
Mishke Mashke,14,line_1638462698026_3038,schema violation,NOA,unknown tag 'unclear',גיִבּסט,fix per schema
Mishke Mashke,14,line_1638462709153_3048,schema violation,NOA,unknown tag 'unclear',מישקע,fix per schema
Mishke Mashke,14,line_1638462716735_3053,schema violation,NOA,unknown tag 'unclear',מאשקע,fix per schema
Mishke Mashke,14,line_1638462723135_3058,schema violation,NOA,unknown tag 'unclear',מישקע,fix per schema
Mishke Mashke,14,line_1638462729705_3063,schema violation,NOA,unknown tag 'unclear',מאשקע,fix per schema
Mishke Mashke,14,line_1638462736475_3068,schema violation,NOA,unknown tag 'unclear',מישקע,fix per schema
Mishke Mashke,14,line_1638462884822_3073,schema violation,NOA,unknown tag 'unclear',מאשקע,fix per schema
Mishke Mashke,14,line_1638462884822_3073,schema violation,NOA,unknown tag 'unclear',דֶען,fix per schema
Mishke Mashke,14,line_1638462892832_3078,schema violation,NOA,unknown tag 'unclear',מאָשקע,fix per schema
Mishke Mashke,14,line_1638462892832_3078,schema violation,NOA,unknown tag 'unclear',מישקע,fix per schema
Mishke Mashke,14,line_1638462892832_3078,schema violation,NOA,unknown tag 'unclear',זייַן,fix per schema
Mishke Mashke,14,line_1638462892832_3078,schema violation,NOA,unknown tag 'unclear',נִישְׁט,fix per schema
Mishke Mashke,14,line_1638462895703_3083,schema violation,NOA,unknown tag 'unclear',שטיִקְעָל,fix per schema
Mishke Mashke,14,line_1638462895703_3083,schema violation,NOA,unknown tag 'unclear',ניִשט,fix per schema
Mishke Mashke,14,line_1638462905733_3088,schema violation,NOA,unknown tag 'unclear',מאשקע,fix per schema
Mishke Mashke,14,line_1638462909577_3093,schema violation,NOA,unknown tag 'unclear',אִיש,fix per schema
Mishke Mashke,14,line_1638462919582_3103,schema violation,NOA,unknown tag 'unclear',מישקע,fix per schema
Mishke Mashke,14,line_1638462919582_3103,schema violation,NOA,unknown tag 'unclear',זייַן,fix per schema
Mishke Mashke,14,line_1638462930422_3113,schema violation,NOA,unknown tag 'unclear',מאשקע,fix per schema
Mishke Mashke,14,line_1638462930422_3113,schema violation,NOA,unknown tag 'unclear',אַהֶער,fix per schema
Mishke Mashke,14,line_1638462930422_3113,schema violation,NOA,unknown tag 'unclear',הֶער,fix per schema
Mishke Mashke,14,line_1638462935472_3118,schema violation,NOA,unknown tag 'unclear',מישקע,fix per schema
Mishke Mashke,14,line_1638462942123_3123,schema violation,NOA,unknown tag 'unclear',מאשקע,fix per schema
Mishke Mashke,14,line_1638462942123_3123,schema violation,NOA,unknown tag 'unclear',מִישׁקֶע,fix per schema
Mishke Mashke,14,line_1638462942123_3123,schema violation,NOA,unknown tag 'unclear',נִישְׁט,fix per schema
Mishke Mashke,14,line_1638462945303_3128,schema violation,NOA,unknown tag 'unclear',גֶעהט,fix per schema
Mishke Mashke,14,line_1638462945303_3128,schema violation,NOA,unknown tag 'unclear',גֶעהט,fix per schema
Mishke Mashke,14,line_1638462954603_3138,schema violation,NOA,unknown tag 'unclear',מישקע,fix per schema
Mishke Mashke,14,line_1638462954603_3138,schema violation,NOA,unknown tag 'unclear',עֶסֶעֶן,fix per schema
Mishke Mashke,14,line_1638462954603_3138,schema violation,NOA,unknown tag 'unclear',בּייַ,fix per schema
Mishke Mashke,14,line_1638462959877_3143,schema violation,NOA,unknown tag 'unclear',מאשקע,fix per schema
Mishke Mashke,14,line_1638462959877_3143,schema violation,NOA,unknown tag 'unclear',שטאַרבּ,fix per schema
Mishke Mashke,14,line_1638462959877_3143,schema violation,NOA,unknown tag 'unclear',עֶסֶעֶן,fix per schema
Mishke Mashke,14,line_1638463017492_3153,schema violation,NOA,unknown tag 'unclear',מישקע,fix per schema
Mishke Mashke,14,line_1638463021643_3158,schema violation,NOA,unknown tag 'unclear',עָסען,fix per schema
Mishke Mashke,14,line_1638463027942_3163,schema violation,NOA,unknown tag 'unclear',שְׁלָאָפֶען,fix per schema
Mishke Mashke,14,line_1638463027942_3163,schema violation,NOA,unknown tag 'unclear',שְׁלָאָפֶען,fix per schema
Mishke Mashke,14,line_1638463027942_3163,schema violation,NOA,unknown tag 'unclear',מאשקע,fix per schema
Mishke Mashke,14,line_1638463027942_3163,schema violation,NOA,unknown tag 'unclear',דֶען,fix per schema
Mishke Mashke,14,line_1638463030635_3168,schema violation,NOA,unknown tag 'unclear',עֶסֶעֶן,fix per schema
Mishke Mashke,14,line_1638463037222_3173,schema violation,NOA,unknown tag 'unclear',מישקע,fix per schema
Mishke Mashke,14,line_1638463037222_3173,schema violation,NOA,unknown tag 'unclear',נִישְׁט,fix per schema
Mishke Mashke,14,line_1638463086682_3183,schema violation,NOA,unknown tag 'unclear',מאשקע,fix per schema
Mishke Mashke,14,line_1638463091487_3188,schema violation,NOA,unknown tag 'unclear',מישקע,fix per schema
Mishke Mashke,14,line_1638463097712_3193,schema violation,NOA,unknown tag 'unclear',שאַרען,fix per schema
Mishke Mashke,14,line_1638463101262_3198,schema violation,NOA,unknown tag 'unclear',קעשעניאָוו,fix per schema
Mishke Mashke,14,line_1638463101262_3198,schema violation,NOA,unknown tag 'unclear',אַפילוּ,fix per schema
Mishke Mashke,14,line_1638463101262_3198,schema violation,NOA,unknown tag 'unclear',קייַן,fix per schema
Mishke Mashke,14,line_1638463101262_3198,schema violation,NOA,unknown tag 'unclear',שאַרט,fix per schema
Mishke Mashke,14,line_1638463101262_3198,schema violation,NOA,unknown tag 'unclear',נִישְׁט,fix per schema
Mishke Mashke,14,line_1638463103622_3203,schema violation,NOA,unknown tag 'unclear',קעָשעניאָוו,fix per schema
Mishke Mashke,14,line_1638463103622_3203,schema violation,NOA,unknown tag 'unclear',מאָשקע,fix per schema
Mishke Mashke,14,line_1638463109282_3208,schema violation,NOA,unknown tag 'unclear',מאשקע,fix per schema
Mishke Mashke,14,line_1638463109282_3208,schema violation,NOA,unknown tag 'unclear',מִישׁקֶע,fix per schema
Mishke Mashke,15,line_1638463469927_3496,schema violation,NOA,unknown attrs on l: ['continued'],"מישקע: נוּ לאָז שׁוֹין זַיין גֶעזוּנְגֶען, נוּ זִינְג שׁוֹין!",fix per schema
Mishke Mashke,15,line_1638463478002_3501,schema violation,NOA,unknown attrs on l: ['continued'],מאשקע: דאָס ערְשׁטֶע שָׁלוּחַ מנות,fix per schema
Mishke Mashke,15,line_1638463482372_3506,schema violation,NOA,unknown attrs on l: ['continued'],וואָס גאָט האָט אוּנְז גֶעשִׁיקְט,fix per schema
Mishke Mashke,15,line_1638463487062_3511,schema violation,NOA,unknown attrs on l: ['continued'],עֵר האָט אוּנְז אוֹיסְגֶעלֵייזְט פוּן גלוּת,fix per schema
Mishke Mashke,15,line_1638463490802_3516,schema violation,NOA,unknown attrs on l: ['continued'],אוּן אִין דִי מדבּר אַרײַן גֶעשִׁיקְט.,fix per schema
Mishke Mashke,15,line_1638463504332_3521,schema violation,NOA,unknown attrs on l: ['continued'],"ביידע: אַ משׁקה'לֶע, אַ כּוס'עלע, אַ טאָרטעלע, אַ צוּקערלע,",fix per schema
Mishke Mashke,15,line_1638463508422_3526,schema violation,NOA,unknown attrs on l: ['continued'],אוֹי ווִי צוּקעַר זִיס!,fix per schema
Mishke Mashke,15,line_1638463514617_3531,schema violation,NOA,unknown attrs on l: ['continued'],"אַ המְן'דֶעל, אַנ'אסתּר'ל, אַ מרְדְכִי'לֶע, אַ שׁוועסטֶער'ל,",fix per schema
Mishke Mashke,15,line_1638463523362_3536,schema violation,NOA,unknown attrs on l: ['continued'],אוֹי ווִי צוּקֶער זִיס! אוֹי ווִי צוּקֶער זִיס!,fix per schema
Mishke Mashke,15,line_1638463529132_3541,schema violation,NOA,unknown attrs on l: ['continued'],"שִׁיקְט שׁוֹין אַלֶע שָׁלוּחַ מנות,",fix per schema
Mishke Mashke,15,line_1638463534387_3546,schema violation,NOA,unknown attrs on l: ['continued'],"אֵיינֶעֵר דֶעם צְוֵוייטֶען גְרוִיסֶע מתּנות,",fix per schema
Mishke Mashke,15,line_1638463544006_3551,schema violation,NOA,unknown attrs on l: ['continued'],אוֹי ווִי צוּקֶער זִיס!,fix per schema
Mishke Mashke,15,line_1638464901326_3743,schema violation,NOA,unknown attrs on l: ['continued'],המְן דֶער שׁלֶעכטֶער יוּנְג,fix per schema
Mishke Mashke,15,line_1638464905645_3748,schema violation,NOA,unknown attrs on l: ['continued'],האָט גֶעוָואָלְט מִיט זַײַן בּייזען צוּנג,fix per schema
Mishke Mashke,15,line_1638464909476_3753,schema violation,NOA,unknown attrs on l: ['continued'],אוּמבּרענגען דִי יוּדֶען אָהנֶע צאָהל!,fix per schema
Mishke Mashke,15,line_1638464913686_3758,schema violation,NOA,unknown attrs on l: ['continued'],האָט מרְדְכִי מִיט זַײַן גֶעוויין,fix per schema
Mishke Mashke,15,line_1638464917696_3763,schema violation,NOA,unknown attrs on l: ['continued'],גֶעמַאַכְט עֶס זאָל גאָר נִישְׁט זַײַן,fix per schema
Mishke Mashke,15,line_1638464922845_3768,schema violation,NOA,unknown attrs on l: ['continued'],אוּנד אַללעס אִיז גֶעוֶוען אָלרייט (בּיסס),fix per schema
Mishke Mashke,15,line_1638464929273_3773,schema violation,NOA,unknown attrs on l: ['continued'],אלע: מרְדְכִי! מרְדְכִי! אָלרייט!,fix per schema
Mishke Mashke,15,line_1638464936583_3778,schema violation,NOA,unknown attrs on l: ['continued'],סאלא: האַ אִין דִי סאַר!,fix per schema
Mishke Mashke,15,line_1638464946573_3783,schema violation,NOA,unknown attrs on l: ['continued'],אלע: המְן המְן אִין סאַר! קוּמְט שׁוֹין קִינְדֶער! (3 מאָל),fix per schema
Mishke Mashke,15,line_1638464957677_3788,schema violation,NOA,unknown attrs on l: ['continued'],סאלא: עֶס האָט נִישְׁט לאַנְג גֶעדוִיערְט,fix per schema
Mishke Mashke,15,line_1638464964007_3793,schema violation,NOA,unknown attrs on l: ['continued'],האָט המְן אַ תּליה אוֹיף געבּויט,fix per schema
Mishke Mashke,15,line_1638464968728_3798,schema violation,NOA,unknown attrs on l: ['continued'],אוּן עֵר האָט זִיך דאַבּייַ זֶעהר גֶעפרֵייט.,fix per schema
Mishke Mashke,15,line_1638464973293_3803,schema violation,NOA,unknown attrs on l: ['continued'],אַז פוּן יוּדֶען וֶועט זייַן אַ סוֹף,fix per schema
Mishke Mashke,15,line_1638463455082_3491,schema violation,NOA,unknown tag 'unclear',גֶעשִׁיקְט,fix per schema
Mishke Mashke,15,line_1638463469927_3496,schema violation,NOA,unknown tag 'unclear',זַיין,fix per schema
Mishke Mashke,15,line_1638463482372_3506,schema violation,NOA,unknown tag 'unclear',גֶעשִׁיקְט,fix per schema
Mishke Mashke,15,line_1638463490802_3516,schema violation,NOA,unknown tag 'unclear',גֶעשִׁיקְט,fix per schema
Mishke Mashke,15,line_1638463504332_3521,schema violation,NOA,unknown tag 'unclear',צוּקער,fix per schema
Mishke Mashke,15,line_1638463504332_3521,untagged speaker (collective),AUTO,collective 'ביידע' — no speaker span,"ביידע: אַ משׁקה'לֶע, אַ כּוס'עלע, אַ טאָ",tag speaker xmlid:beyde
Mishke Mashke,15,line_1638463508422_3526,schema violation,NOA,unknown tag 'unclear',צוּקעַר,fix per schema
Mishke Mashke,15,line_1638463508422_3526,schema violation,NOA,unknown tag 'unclear',זִיס,fix per schema
Mishke Mashke,15,line_1638463523362_3536,schema violation,NOA,unknown tag 'unclear',צוּקֶער,fix per schema
Mishke Mashke,15,line_1638463523362_3536,schema violation,NOA,unknown tag 'unclear',צוּקֶער,fix per schema
Mishke Mashke,15,line_1638463523362_3536,schema violation,NOA,unknown tag 'unclear',זִיס,fix per schema
Mishke Mashke,15,line_1638463523362_3536,schema violation,NOA,unknown tag 'unclear',זִיס,fix per schema
Mishke Mashke,15,line_1638463544006_3551,schema violation,NOA,unknown tag 'unclear',צוּקֶער,fix per schema
Mishke Mashke,15,line_1638463544006_3551,schema violation,NOA,unknown tag 'unclear',זִיס,fix per schema
Mishke Mashke,15,line_1638463582470_3571,schema violation,NOA,unknown tag 'unclear',דֶער,fix per schema
Mishke Mashke,15,line_1638463587221_3576,schema violation,NOA,unknown tag 'unclear',דעָר,fix per schema
Mishke Mashke,15,line_1638463602366_3586,schema violation,NOA,unknown tag 'unclear',שאַרלאָטע,fix per schema
Mishke Mashke,15,line_1638463642717_3596,schema violation,NOA,unknown tag 'unclear',שארלאטע,fix per schema
Mishke Mashke,15,line_1638463642717_3596,schema violation,NOA,unknown tag 'unclear',מייַן,fix per schema
Mishke Mashke,15,line_1638463642717_3596,untagged speaker (named),NOA,label 'שארלאטע' matches cast role,שארלאטע: אַ גוּט יאָהר (צוּ סאַלאַ) זאָג,tag speaker xmlid:sharlata
Mishke Mashke,15,line_1638463646695_3601,schema violation,NOA,unknown tag 'unclear',געָנוּמען,fix per schema
Mishke Mashke,15,line_1638463660895_3606,untagged speaker (named),NOA,label 'סאלא' matches cast role,סאלא: אִיךְ האָבּ מִיךְ אַרויפגעחאַפּט א,tag speaker xmlid:sala
Mishke Mashke,15,line_1638463672025_3616,schema violation,NOA,unknown tag 'unclear',שְׁטאַרְק,fix per schema
Mishke Mashke,15,line_1638463672025_3616,schema violation,NOA,unknown tag 'unclear',אַהעָר,fix per schema
Mishke Mashke,15,line_1638463691125_3626,schema violation,NOA,unknown tag 'unclear',בּרעָנגעָן,fix per schema
Mishke Mashke,15,line_1638463700500_3631,schema violation,NOA,unknown tag 'unclear',שארלאטע,fix per schema
Mishke Mashke,15,line_1638463700500_3631,schema violation,NOA,unknown tag 'unclear',מייַן,fix per schema
Mishke Mashke,15,line_1638463700500_3631,untagged speaker (named),NOA,label 'שארלאטע' matches cast role,שארלאטע: וואוּ אִיז דאָס מייַן קִינְד דִ,tag speaker xmlid:sharlata
Mishke Mashke,15,line_1638463757105_3651,schema violation,NOA,unknown tag 'unclear',שארלאטע,fix per schema
Mishke Mashke,15,line_1638463757105_3651,untagged speaker (named),NOA,label 'שארלאטע' matches cast role,שארלאטע: קוּם סאַלאַ!,tag speaker xmlid:sharlata
Mishke Mashke,15,line_1638463913645_3656,untagged speaker (named),NOA,label 'סאלא' matches cast role,סאלא: גֶעה דוּ אַרײַן מוּטֶער אִיךְ וֶוע,tag speaker xmlid:sala
Mishke Mashke,15,line_1638463916485_3661,schema violation,NOA,unknown tag 'unclear',דֶערְ,fix per schema
Mishke Mashke,15,line_1638463921615_3666,schema violation,NOA,unknown tag 'unclear',דֶערְ,fix per schema
Mishke Mashke,15,line_1638463921615_3666,schema violation,NOA,unknown tag 'unclear',דער,fix per schema
Mishke Mashke,15,line_1638463926275_3671,schema violation,NOA,unknown tag 'unclear',זייַן,fix per schema
Mishke Mashke,15,line_1638463926275_3671,untagged speaker (collective),AUTO,collective 'איינער' — no speaker span,איינער: אִיךְ וֶועל זייַן מרְרְכִי.,tag speaker xmlid:eyner
Mishke Mashke,15,line_1638463994680_3722,untagged speaker (collective),AUTO,collective 'איינער' — no speaker span,איינער: עֶס אִיזְט דאָך מײַן פֶערְד!,tag speaker xmlid:eyner
Mishke Mashke,15,line_1638464001015_3727,untagged speaker (named),NOA,label 'סאלא' matches cast role,סאלא: עַם אִיזְט דָאךְ מײַן שׁטִיער!,tag speaker xmlid:sala
Mishke Mashke,15,line_1638464012786_3732,untagged speaker (collective),AUTO,collective 'איינער' — no speaker span,איינער: נוּא זַײַ דוּ מרְדְכִי! אוּן אִי,tag speaker xmlid:eyner
Mishke Mashke,15,line_1638464901326_3743,schema violation,NOA,unknown tag 'unclear',דֶער,fix per schema
Mishke Mashke,15,line_1638464901326_3743,untagged speaker (named),NOA,label 'סאלא' matches cast role,סאלא: המְן דֶער שׁלֶעכטֶער יוּנְג,tag speaker xmlid:sala
Mishke Mashke,15,line_1638464909476_3753,schema violation,NOA,unknown tag 'unclear',בּרענגען,fix per schema
